,Age,Employment_Type,Weighing_Factor,Education_Level,Schooling,Marital_Status,Employment_Area,Partnership,Ethnicity,Gender,Gains_FA,Loss_FA,Working_Time,Income
1439,3.871201010907891,2,11.123092535206728,11,-0.4197715361175882,2,11,0,4,1,0.0,0.0,-0.0350797717809148,1
1440,3.9318256327243257,3,12.074482225142576,11,-0.4197715361175882,2,2,0,4,1,0.0,7.422373700986824,1.5892344023623852,0
1441,4.127134385045092,7,12.757339391293687,11,-0.4197715361175882,2,14,0,4,1,0.0,0.0,-1.9842567807528748,0
1442,3.6109179126442243,2,12.726638677126937,11,-0.4197715361175882,2,3,0,4,1,0.0,0.0,0.7770773152907352,1
1443,3.6635616461296463,2,10.23988835803477,8,0.3577751472318589,0,2,1,4,1,0.0,0.0,-0.0350797717809148,0
1444,4.04305126783455,4,11.888446696705321,11,-0.4197715361175882,2,7,0,4,1,0.0,7.551186867296149,1.5892344023623852,1
1445,3.9318256327243257,2,10.32377558953593,8,0.3577751472318589,2,13,0,4,1,0.0,0.0,0.3709987717549102,0
1446,3.828641396489095,4,12.456313720195354,15,-0.030998194442864665,2,11,0,4,1,8.519989278718239,0.0,-0.0350797717809148,0
1447,3.8066624897703196,4,11.702206084552653,11,-0.4197715361175882,2,3,0,4,1,0.0,0.0,2.0765286546053754,0
1448,3.9512437185814275,2,12.129645062080188,15,-0.030998194442864665,2,3,0,4,1,0.0,0.0,0.3709987717549102,1
1449,3.8066624897703196,3,12.343514507294168,15,-0.030998194442864665,2,3,0,4,1,0.0,0.0,0.7770773152907352,1
1450,3.258096538021482,2,12.605606867317464,11,-0.4197715361175882,0,2,1,4,1,0.0,0.0,0.7770773152907352,0
1451,4.110873864173311,2,12.132156962580005,1,-1.1973182194670353,6,13,4,2,1,0.0,0.0,-0.0350797717809148,0
1452,2.8903717578961645,7,12.716201026278735,0,-1.586091561141759,4,14,3,4,1,6.962243464266207,0.0,-0.8472368588525648,0
1453,3.912023005428146,3,11.74318761880443,12,1.5240951722560296,2,3,0,4,1,0.0,0.0,0.7770773152907352,1
1454,3.8501476017100584,2,13.242603835567582,11,-0.4197715361175882,2,2,0,2,1,0.0,0.0,1.5892344023623852,1
1455,4.04305126783455,2,12.648351726761055,11,-0.4197715361175882,6,0,4,2,0,0.0,0.0,-0.1975111891952448,0
1456,3.258096538021482,2,12.309341976183987,11,-0.4197715361175882,0,2,1,4,1,8.109525659752872,0.0,0.3709987717549102,0
1457,3.1354942159291497,2,12.64482100309348,15,-0.030998194442864665,4,13,1,4,1,0.0,0.0,-0.0350797717809148,0
1458,4.343805421853684,7,12.261762759723366,11,-0.4197715361175882,6,14,1,2,0,0.0,0.0,-3.121276702653185,0
1459,3.7376696182833684,3,11.452262092402993,14,1.9128685139307533,2,9,0,4,1,0.0,0.0,1.5892344023623852,1
1460,3.8918202981106265,3,12.170165635991616,11,-0.4197715361175882,2,3,0,4,1,8.94754601503218,0.0,-0.0350797717809148,1
1461,3.8501476017100584,2,11.992316147646305,0,-1.586091561141759,4,6,1,2,1,0.0,0.0,-0.0350797717809148,0
1462,3.4339872044851463,2,12.087716945933092,15,-0.030998194442864665,4,2,1,4,1,0.0,0.0,-0.0350797717809148,1
1463,3.6888794541139363,2,10.841559345471941,11,-0.4197715361175882,2,13,0,4,1,0.0,0.0,-0.0350797717809148,1
1464,3.713572066704308,2,11.518758420162673,0,-1.586091561141759,0,2,1,0,1,0.0,0.0,-0.0350797717809148,0
1465,4.2626798770413155,0,12.001530019365102,11,-0.4197715361175882,2,0,0,2,1,0.0,0.0,-0.0350797717809148,0
1466,3.58351893845611,2,11.123269727593826,15,-0.030998194442864665,2,2,0,4,1,0.0,7.62657020629066,0.3709987717549102,0
1467,3.912023005428146,2,11.526048973786606,12,1.5240951722560296,0,3,1,4,0,0.0,0.0,2.80747003296986,0
1468,3.2188758248682006,2,10.662118120207166,8,0.3577751472318589,4,10,1,4,1,0.0,0.0,1.5892344023623852,0
1469,3.713572066704308,2,12.339449026140954,7,0.7465484889065824,2,9,0,4,1,8.895492631451633,0.0,-0.3599426066095748,1
1470,4.127134385045092,2,11.703049833827205,14,1.9128685139307533,2,13,0,4,1,0.0,0.0,-2.8776295765316897,1
1471,3.258096538021482,2,11.495616525847591,9,1.135321830581306,4,9,3,1,1,0.0,0.0,-0.0350797717809148,0
1472,3.367295829986474,1,12.28526268209069,9,1.135321830581306,4,9,1,4,0,0.0,0.0,-0.0350797717809148,0
1473,4.248495242049359,5,12.249467327849363,12,1.5240951722560296,2,9,0,4,1,0.0,0.0,-2.3903353242886998,0
1474,3.1354942159291497,2,12.24500966459994,15,-0.030998194442864665,4,5,3,4,0,0.0,0.0,-0.3599426066095748,0
1475,3.871201010907891,2,10.441412646183837,11,-0.4197715361175882,2,0,0,4,1,0.0,0.0,-0.1975111891952448,0
1476,3.6635616461296463,2,11.335328728611989,11,-0.4197715361175882,0,7,4,4,0,0.0,0.0,0.6146458978764052,0
1477,3.295836866004329,2,12.11766757052176,8,0.3577751472318589,4,0,3,4,0,0.0,0.0,-0.0350797717809148,0
1478,2.8903717578961645,2,12.195269501134888,1,-1.1973182194670353,4,0,3,1,0,0.0,0.0,-1.334531111095555,0
1479,3.5263605246161616,4,12.368497570609671,15,-0.030998194442864665,4,7,1,4,1,0.0,0.0,-0.4411583153167398,0
1480,3.784189633918261,4,10.469851945892822,11,-0.4197715361175882,3,2,1,4,1,0.0,0.0,-0.0350797717809148,0
1481,4.07753744390572,2,12.452241078080167,8,0.3577751472318589,2,2,0,4,1,0.0,0.0,-0.0350797717809148,1
1482,3.9889840465642745,3,12.483424039805913,11,-0.4197715361175882,2,11,0,4,1,11.512925464970229,0.0,-0.0350797717809148,1
1483,3.295836866004329,2,12.453963442088705,11,-0.4197715361175882,4,2,1,4,1,0.0,0.0,-1.25331540238839,0
1484,3.784189633918261,1,12.589755568309382,9,1.135321830581306,2,9,0,2,1,0.0,0.0,-0.0350797717809148,1
1485,3.4657359027997265,2,12.252235551954616,0,-1.586091561141759,2,4,0,4,1,7.652545692693921,0.0,-0.0350797717809148,0
1486,3.4339872044851463,2,10.962180217202993,11,-0.4197715361175882,4,0,4,4,1,0.0,7.601901959875166,0.1273516456334152,0
1487,3.258096538021482,2,12.070212829945918,11,-0.4197715361175882,4,7,3,4,0,0.0,0.0,-1.25331540238839,0
1488,4.060443010546419,0,12.538120824710518,11,-0.4197715361175882,0,0,4,4,0,0.0,0.0,-0.0350797717809148,0
1489,3.6375861597263857,2,12.073871795912016,12,1.5240951722560296,0,3,4,4,1,0.0,0.0,1.5892344023623852,1
1490,3.4965075614664802,2,12.906227713387178,15,-0.030998194442864665,2,11,0,4,1,0.0,0.0,0.6146458978764052,0
1491,3.295836866004329,2,11.524369728854486,11,-0.4197715361175882,0,3,1,4,0,0.0,0.0,0.046135936926250204,0
1492,3.828641396489095,2,11.547703632306105,11,-0.4197715361175882,2,0,0,4,1,0.0,0.0,-0.0350797717809148,1
1493,3.9889840465642745,5,11.96322371219131,11,-0.4197715361175882,2,0,0,4,1,9.617470759403409,0.0,-0.4411583153167398,1
1494,3.332204510175204,2,10.08334774933398,11,-0.4197715361175882,4,5,2,0,1,0.0,0.0,-0.0350797717809148,0
1495,3.367295829986474,3,12.25627134106292,1,-1.1973182194670353,2,2,0,4,1,0.0,0.0,0.7770773152907352,1
1496,3.4965075614664802,2,11.29051914183653,1,-1.1973182194670353,0,11,1,4,1,0.0,0.0,0.2085673543405802,1
1497,3.58351893845611,2,12.139505401258061,9,1.135321830581306,0,11,1,4,0,0.0,7.591357046698551,1.9953129458982102,0
1498,3.6109179126442243,4,11.561925131002136,15,-0.030998194442864665,2,3,0,4,1,0.0,0.0,1.1831558588265603,1
1499,2.995732273553991,2,12.327298636297542,15,-0.030998194442864665,4,0,1,4,1,0.0,0.0,-0.0350797717809148,0
1500,3.6375861597263857,3,12.888745157796098,9,1.135321830581306,2,3,0,4,1,0.0,0.0,3.2135485765056853,1
1501,3.912023005428146,2,10.825422326795367,15,-0.030998194442864665,0,6,1,4,1,8.109525659752872,0.0,0.3709987717549102,0
1502,3.044522437723423,2,10.396139022323208,15,-0.030998194442864665,4,7,1,4,1,0.0,0.0,0.3709987717549102,0
1503,4.174387269895637,3,12.097579450373992,9,1.135321830581306,2,3,0,4,1,9.617470759403409,0.0,1.1831558588265603,1
1504,4.110873864173311,7,12.579682382967798,12,1.5240951722560296,2,14,0,4,1,0.0,0.0,-0.0350797717809148,0
1505,3.4965075614664802,2,11.72200254573936,7,0.7465484889065824,2,2,0,4,1,0.0,0.0,0.1273516456334152,0
1506,4.07753744390572,5,10.787957325420447,11,-0.4197715361175882,2,3,0,4,1,0.0,0.0,-0.0350797717809148,0
1507,3.7612001156935624,2,12.410310607089697,11,-0.4197715361175882,2,11,0,4,1,0.0,0.0,0.7770773152907352,0
1508,3.044522437723423,2,12.975592731345278,15,-0.030998194442864665,4,0,1,2,0,0.0,0.0,-2.146688198167205,0
1509,3.7612001156935624,5,12.985413577248162,15,-0.030998194442864665,2,0,0,2,1,0.0,0.0,-0.0350797717809148,0
1510,3.258096538021482,2,12.323606761319688,15,-0.030998194442864665,3,9,4,2,1,0.0,0.0,-0.0350797717809148,0
1511,3.4339872044851463,4,12.031665685521824,8,0.3577751472318589,2,9,0,4,1,9.617470759403409,0.0,1.9953129458982102,1
1512,3.6375861597263857,3,12.287906056629193,9,1.135321830581306,2,9,0,4,1,0.0,0.0,-0.4411583153167398,1
1513,4.204692619390966,4,12.607646860588503,8,0.3577751472318589,2,9,0,4,1,0.0,0.0,0.7770773152907352,0
1514,4.0943445622221,3,11.736077016252437,9,1.135321830581306,2,3,0,4,1,0.0,0.0,-0.0350797717809148,1
1515,3.8066624897703196,2,11.727907804003731,9,1.135321830581306,0,7,1,1,1,0.0,0.0,-0.0350797717809148,0
1516,3.8501476017100584,2,11.954336699851861,11,-0.4197715361175882,2,0,0,4,1,0.0,0.0,1.4268029849480552,1
1517,4.0943445622221,2,12.559665344227627,9,1.135321830581306,2,0,5,4,0,7.9676267393338165,0.0,-0.8472368588525648,0
1518,3.258096538021482,2,12.266678443640032,9,1.135321830581306,4,3,3,4,1,0.0,7.201170883281678,-0.0350797717809148,0
1519,2.8903717578961645,1,10.377389822197522,6,-1.9748649028164826,4,7,3,2,1,0.0,0.0,-2.5527667417030298,0
1520,3.871201010907891,1,12.416706273026223,9,1.135321830581306,2,10,0,4,1,0.0,0.0,-0.0350797717809148,0
1521,3.871201010907891,5,11.859941915467113,6,-1.9748649028164826,0,7,1,4,0,0.0,0.0,-0.0350797717809148,0
1522,3.4339872044851463,2,10.373053586050816,15,-0.030998194442864665,0,3,4,4,0,0.0,0.0,-0.0350797717809148,0
1523,3.044522437723423,2,12.048254415120404,15,-0.030998194442864665,4,4,3,4,0,0.0,0.0,-0.0350797717809148,0
1524,3.295836866004329,1,12.021524611975327,9,1.135321830581306,4,9,1,4,1,0.0,7.757906208351747,1.1831558588265603,0
1525,3.044522437723423,2,12.351414642576037,15,-0.030998194442864665,4,5,1,2,1,0.0,0.0,-2.06547248946004,0
1526,3.5263605246161616,2,11.978688867145916,11,-0.4197715361175882,0,7,4,4,1,0.0,0.0,-0.0350797717809148,0
1527,3.8918202981106265,2,12.078392671345227,11,-0.4197715361175882,2,6,0,4,1,0.0,0.0,-0.0350797717809148,0
1528,3.970291913552122,2,11.678660218159784,9,1.135321830581306,2,3,0,4,1,11.512925464970229,0.0,0.7770773152907352,1
1529,3.6375861597263857,2,10.199844390177743,11,-0.4197715361175882,0,3,4,4,0,0.0,0.0,-2.309119615581535,0
1530,3.871201010907891,2,12.35720018885314,11,-0.4197715361175882,2,2,0,2,1,0.0,0.0,-0.0350797717809148,0
1531,3.713572066704308,2,11.362056062526039,0,-1.586091561141759,2,6,0,4,1,0.0,0.0,-0.0350797717809148,1
1532,3.8918202981106265,2,11.739439330389898,12,1.5240951722560296,0,3,4,4,0,0.0,0.0,-0.0350797717809148,1
1533,3.912023005428146,2,12.41026168979253,0,-1.586091561141759,2,13,0,2,1,0.0,0.0,0.1273516456334152,1
1534,3.9318256327243257,2,11.20495904921574,15,-0.030998194442864665,0,7,1,4,0,0.0,0.0,-0.0350797717809148,0
1535,3.4339872044851463,2,12.19125845526702,7,0.7465484889065824,4,9,1,4,0,0.0,0.0,-0.0350797717809148,0
1536,3.5553480614894135,2,11.71273488054641,15,-0.030998194442864665,2,3,0,4,1,0.0,0.0,-0.0350797717809148,0
1537,3.784189633918261,2,11.235101309860694,11,-0.4197715361175882,2,6,0,4,1,0.0,0.0,-0.0350797717809148,0
1538,3.1354942159291497,2,12.277146017940064,0,-1.586091561141759,2,6,5,4,0,0.0,0.0,-0.0350797717809148,0
1539,3.58351893845611,2,12.49108240052015,11,-0.4197715361175882,5,7,1,2,1,0.0,0.0,-0.0350797717809148,0
1540,3.295836866004329,5,12.19175564463538,11,-0.4197715361175882,0,0,3,4,0,0.0,0.0,-0.8472368588525648,0
1541,4.143134726391533,2,11.99686898094965,14,1.9128685139307533,2,9,0,4,1,0.0,7.395721608602045,2.4013914894340354,0
1542,3.6888794541139363,1,12.22131095056894,11,-0.4197715361175882,5,10,1,4,1,0.0,0.0,-0.0350797717809148,0
1543,4.0943445622221,1,12.01791006311121,15,-0.030998194442864665,2,2,0,4,1,0.0,0.0,-0.0350797717809148,0
1544,4.248495242049359,7,13.066937344478609,4,-2.7524115861659295,0,14,1,4,1,0.0,0.0,-0.0350797717809148,0
1545,3.332204510175204,2,12.032361908984115,9,1.135321830581306,2,2,0,4,1,0.0,0.0,-0.0350797717809148,0
1546,2.8903717578961645,2,12.00453768781208,0,-1.586091561141759,4,11,3,4,1,0.0,0.0,-0.8472368588525648,0
1547,3.6635616461296463,2,12.102615872160072,9,1.135321830581306,2,0,0,4,1,0.0,0.0,-0.0350797717809148,0
1548,3.7376696182833684,2,11.714902579422624,15,-0.030998194442864665,2,2,0,4,1,0.0,7.543273346705446,0.7770773152907352,1
1549,3.332204510175204,2,11.905440413902765,0,-1.586091561141759,4,6,4,4,0,0.0,0.0,-0.0350797717809148,0
1550,3.1780538303479458,2,12.210930825440531,11,-0.4197715361175882,4,0,3,4,0,0.0,0.0,-0.0350797717809148,0
1551,2.8903717578961645,2,11.781478233392834,0,-1.586091561141759,4,5,3,4,1,0.0,0.0,-1.334531111095555,0
1552,4.04305126783455,2,11.671201907834636,5,-2.3636382444912063,0,6,1,4,0,0.0,0.0,-0.0350797717809148,0
1553,3.2188758248682006,2,12.273628484981005,15,-0.030998194442864665,4,0,1,4,0,0.0,0.0,-0.0350797717809148,0
1554,4.143134726391533,2,11.811317480686704,10,2.3016418556054767,2,9,0,4,1,8.94754601503218,0.0,-0.0350797717809148,1
1555,3.8066624897703196,2,11.844665091868247,2,-0.8085448777923118,0,13,4,2,1,0.0,0.0,-0.0350797717809148,0
1556,3.1780538303479458,2,12.663111342073176,9,1.135321830581306,4,0,1,4,1,0.0,0.0,-0.8472368588525648,0
1557,3.7376696182833684,4,12.181395657817733,11,-0.4197715361175882,4,11,1,4,1,0.0,0.0,0.7770773152907352,0
1558,3.258096538021482,2,12.771551213733972,11,-0.4197715361175882,4,13,1,4,1,0.0,0.0,1.9953129458982102,0
1559,3.091042453358316,2,12.374485422137878,15,-0.030998194442864665,4,7,2,2,0,0.0,0.0,-2.633982450410195,0
1560,2.9444389791664403,2,12.247444888635906,2,-0.8085448777923118,4,5,3,4,1,0.0,0.0,-2.796413867824525,0
1561,3.828641396489095,2,11.915994371144912,15,-0.030998194442864665,2,2,0,4,1,0.0,0.0,-0.0350797717809148,0
1562,4.330733340286331,7,11.618887799498744,9,1.135321830581306,6,14,1,4,0,10.131618645361376,0.0,-1.9842567807528748,1
1563,3.9512437185814275,2,11.946932677427974,5,-2.3636382444912063,2,10,0,4,1,0.0,0.0,-0.0350797717809148,0
1564,3.7612001156935624,0,11.85977227058998,11,-0.4197715361175882,5,7,2,2,0,0.0,0.0,-0.0350797717809148,0
1565,3.871201010907891,2,11.624448950455468,15,-0.030998194442864665,4,7,1,2,0,0.0,0.0,-0.4411583153167398,0
1566,3.4011973816621555,2,11.625369830810577,15,-0.030998194442864665,2,4,0,4,1,0.0,0.0,-0.0350797717809148,0
1567,3.5263605246161616,2,11.273500081081735,1,-1.1973182194670353,4,7,1,2,1,0.0,0.0,-0.0350797717809148,0
1568,3.784189633918261,1,11.986516402125993,9,1.135321830581306,2,2,0,4,1,0.0,0.0,-0.0350797717809148,0
1569,3.044522437723423,7,12.070911353913079,15,-0.030998194442864665,4,14,3,4,1,0.0,0.0,-1.9842567807528748,0
1570,2.995732273553991,7,11.043481678983007,9,1.135321830581306,4,14,3,2,0,0.0,0.0,-0.0350797717809148,0
1571,3.8066624897703196,2,12.287228579491178,7,0.7465484889065824,2,2,0,4,1,0.0,7.522400231387125,-0.0350797717809148,1
1572,3.2188758248682006,2,12.19677455192404,15,-0.030998194442864665,4,7,3,4,1,0.0,0.0,-0.8472368588525648,0
1573,2.995732273553991,2,11.730179708304206,15,-0.030998194442864665,4,5,3,4,1,0.0,0.0,-0.0350797717809148,0
1574,3.912023005428146,7,12.47250554494278,0,-1.586091561141759,5,14,3,4,1,7.685703061234547,0.0,-0.0350797717809148,0
1575,3.970291913552122,2,12.24595660022861,8,0.3577751472318589,2,0,0,4,1,0.0,0.0,-0.0350797717809148,0
1576,3.6635616461296463,4,12.457807540957933,11,-0.4197715361175882,4,4,1,4,1,0.0,0.0,0.9395087327050652,0
1577,3.2188758248682006,5,11.899914265830787,15,-0.030998194442864665,4,12,1,4,1,0.0,0.0,0.7770773152907352,0
1578,3.4965075614664802,1,12.40602535603007,9,1.135321830581306,4,9,1,4,1,0.0,0.0,0.7770773152907352,0
1579,4.290459441148391,7,12.270248600948737,11,-0.4197715361175882,6,14,1,4,0,0.0,0.0,-2.633982450410195,0
1580,3.295836866004329,2,12.494678041587491,11,-0.4197715361175882,2,11,0,4,1,0.0,0.0,0.7770773152907352,1
1581,3.4657359027997265,2,12.038275102752317,9,1.135321830581306,4,11,3,1,1,0.0,0.0,-0.0350797717809148,0
1582,3.4011973816621555,2,12.208629374311863,9,1.135321830581306,2,11,0,4,1,0.0,0.0,0.7770773152907352,0
1583,3.6888794541139363,2,11.765363705981432,11,-0.4197715361175882,0,0,1,4,1,9.261128538808288,0.0,-0.0350797717809148,1
1584,3.8918202981106265,4,11.090354888959125,11,-0.4197715361175882,2,4,0,4,1,0.0,0.0,0.7770773152907352,0
1585,3.713572066704308,2,11.546321555588657,15,-0.030998194442864665,2,2,0,4,1,0.0,0.0,0.3709987717549102,1
1586,3.9512437185814275,2,11.171096908847732,15,-0.030998194442864665,0,3,4,4,1,0.0,0.0,0.3709987717549102,0
1587,3.367295829986474,4,11.739606751114582,11,-0.4197715361175882,0,2,3,4,1,0.0,0.0,-0.0350797717809148,0
1588,3.1354942159291497,2,12.03877171222057,11,-0.4197715361175882,4,3,3,4,0,0.0,0.0,-1.6593939459242149,0
1589,3.1780538303479458,2,11.707439062529545,9,1.135321830581306,4,0,1,4,0,0.0,0.0,-0.0350797717809148,0
1590,4.189654742026425,2,12.241835463973695,15,-0.030998194442864665,2,10,0,4,1,0.0,0.0,-1.9842567807528748,0
1591,3.295836866004329,1,10.73852484409569,9,1.135321830581306,2,9,0,4,1,0.0,0.0,-0.0350797717809148,0
1592,3.044522437723423,7,12.238888274471798,15,-0.030998194442864665,4,14,3,4,1,6.962243464266207,0.0,0.7770773152907352,0
1593,4.02535169073515,2,11.496409829592297,12,1.5240951722560296,2,9,0,4,1,9.617470759403409,0.0,0.7770773152907352,1
1594,3.6635616461296463,4,12.68275392952915,9,1.135321830581306,2,7,0,4,1,0.0,0.0,-2.471551032995865,0
1595,3.5263605246161616,2,11.912942425504665,11,-0.4197715361175882,4,9,1,4,1,0.0,0.0,1.5892344023623852,1
1596,3.5263605246161616,1,11.693829350676562,11,-0.4197715361175882,2,0,5,4,0,0.0,0.0,1.5892344023623852,0
1597,3.6375861597263857,2,13.721638243935322,9,1.135321830581306,4,11,1,2,0,0.0,0.0,-0.0350797717809148,0
1598,2.995732273553991,2,12.081478340757048,1,-1.1973182194670353,4,6,3,4,1,0.0,0.0,1.5892344023623852,0
1599,3.2188758248682006,2,12.283635357477964,9,1.135321830581306,4,11,1,4,1,0.0,0.0,0.7770773152907352,0
1600,3.4339872044851463,2,10.211266326687031,1,-1.1973182194670353,2,2,0,4,1,0.0,0.0,0.3709987717549102,0
1601,4.060443010546419,5,11.13940950383547,11,-0.4197715361175882,0,3,1,4,0,0.0,0.0,0.7770773152907352,0
1602,3.1354942159291497,5,12.094129400058037,15,-0.030998194442864665,4,9,3,4,0,0.0,0.0,-1.6593939459242149,0
1603,4.060443010546419,2,12.375583325674889,11,-0.4197715361175882,2,6,0,2,1,0.0,0.0,-0.0350797717809148,1
1604,3.8501476017100584,5,12.520050922180534,11,-0.4197715361175882,2,12,0,4,1,0.0,0.0,-0.0350797717809148,0
1605,4.219507705176107,2,12.671484498689402,11,-0.4197715361175882,2,0,0,4,1,0.0,0.0,-0.4411583153167398,0
1606,3.58351893845611,7,13.021306919321008,11,-0.4197715361175882,4,14,4,2,0,0.0,0.0,-0.0350797717809148,0
1607,3.871201010907891,2,11.535850662944606,11,-0.4197715361175882,5,2,3,4,1,0.0,0.0,-0.0350797717809148,0
1608,3.6888794541139363,2,12.846217176850791,0,-1.586091561141759,2,2,0,4,1,0.0,0.0,-0.0350797717809148,0
1609,3.9318256327243257,2,9.956838728033123,15,-0.030998194442864665,0,7,4,1,1,0.0,0.0,-0.0350797717809148,0
1610,4.07753744390572,4,12.262207202073744,2,-0.8085448777923118,0,11,1,4,0,0.0,0.0,0.9395087327050652,0
1611,3.6109179126442243,2,11.35361315347912,7,0.7465484889065824,2,9,5,4,0,0.0,0.0,-0.8472368588525648,1
1612,3.828641396489095,2,10.745205588904774,12,1.5240951722560296,2,9,0,4,1,0.0,0.0,-0.3599426066095748,1
1613,4.007333185232471,2,10.893660516800988,11,-0.4197715361175882,2,6,0,4,1,0.0,0.0,-0.0350797717809148,1
1614,3.295836866004329,2,11.989209332173115,9,1.135321830581306,4,0,3,4,1,0.0,0.0,-0.8472368588525648,0
1615,4.110873864173311,2,10.8913172451926,11,-0.4197715361175882,2,9,0,4,1,0.0,0.0,-0.0350797717809148,1
1616,3.8501476017100584,2,12.821582556362966,14,1.9128685139307533,2,9,0,4,1,11.512925464970229,0.0,1.5892344023623852,1
1617,3.295836866004329,2,12.647252327462331,15,-0.030998194442864665,2,3,5,4,0,0.0,0.0,-0.4411583153167398,0
1618,3.4965075614664802,2,12.836902835525208,1,-1.1973182194670353,4,2,2,4,1,0.0,0.0,-0.0350797717809148,0
1619,3.6635616461296463,1,11.58537635062847,11,-0.4197715361175882,2,13,0,4,1,0.0,0.0,-0.0350797717809148,0
1620,3.8918202981106265,4,10.979922396259534,15,-0.030998194442864665,2,11,0,4,1,0.0,0.0,2.4013914894340354,1
1621,3.8066624897703196,4,12.098253554495678,11,-0.4197715361175882,2,3,0,4,1,0.0,7.589841512182657,0.3709987717549102,1
1622,3.6375861597263857,2,11.159687465109705,11,-0.4197715361175882,4,7,3,1,0,0.0,0.0,-0.0350797717809148,0
1623,3.8066624897703196,2,11.899595038494066,15,-0.030998194442864665,2,3,0,4,1,0.0,0.0,-0.0350797717809148,0
1624,3.4657359027997265,2,12.075673485197557,11,-0.4197715361175882,4,7,1,3,0,0.0,0.0,-0.4411583153167398,0
1625,4.127134385045092,4,12.002578523503418,14,1.9128685139307533,2,9,0,4,1,0.0,0.0,-0.4411583153167398,1
1626,3.9512437185814275,2,11.744124483710355,11,-0.4197715361175882,2,2,0,4,1,0.0,0.0,-0.0350797717809148,0
1627,3.970291913552122,2,11.90413612612583,9,1.135321830581306,2,11,5,4,0,9.617470759403409,0.0,1.5892344023623852,1
1628,3.828641396489095,2,12.967698231928978,11,-0.4197715361175882,2,6,5,4,0,0.0,7.462214939768189,-0.0350797717809148,0
1629,3.6109179126442243,7,12.210587438497306,7,0.7465484889065824,2,14,5,2,0,0.0,0.0,-1.5781782372170499,0
1630,3.6888794541139363,2,12.702191655239693,1,-1.1973182194670353,2,7,0,4,1,7.786551806428712,0.0,2.4013914894340354,0
1631,4.219507705176107,1,12.464482949542267,11,-0.4197715361175882,0,7,1,4,0,0.0,0.0,-1.334531111095555,0
1632,3.713572066704308,5,12.754107345078436,7,0.7465484889065824,2,0,0,4,1,0.0,0.0,-0.0350797717809148,1
1633,3.332204510175204,2,11.758198346471644,4,-2.7524115861659295,4,4,1,4,1,0.0,0.0,-0.4411583153167398,0
1634,3.6375861597263857,2,12.913428404457402,3,-3.141184927840653,2,6,0,4,1,0.0,0.0,-0.0350797717809148,0
1635,4.060443010546419,2,12.077915357928772,15,-0.030998194442864665,2,3,0,4,1,0.0,0.0,0.7770773152907352,1
1636,3.332204510175204,2,12.557422938642906,0,-1.586091561141759,0,7,1,4,0,0.0,0.0,-0.0350797717809148,0
1637,3.367295829986474,2,11.404437842785137,11,-0.4197715361175882,4,11,1,4,0,7.697575346802343,0.0,0.6146458978764052,0
1638,3.5553480614894135,3,12.076886086147141,9,1.135321830581306,2,9,0,4,1,0.0,0.0,1.5892344023623852,1
1639,4.007333185232471,2,12.23742595318817,11,-0.4197715361175882,2,6,0,4,1,8.552367266423891,0.0,0.7770773152907352,1
1640,3.970291913552122,2,11.976621744641298,11,-0.4197715361175882,0,7,2,2,0,0.0,0.0,-0.1975111891952448,0
1641,3.7612001156935624,2,12.560479519341298,9,1.135321830581306,2,9,0,4,1,0.0,0.0,0.3709987717549102,1
1642,3.8918202981106265,2,11.750011368407144,12,1.5240951722560296,2,9,0,4,1,9.617470759403409,0.0,-0.0350797717809148,1
1643,4.189654742026425,5,12.251433125527017,12,1.5240951722560296,2,9,0,4,1,8.781862489558945,0.0,-0.4411583153167398,1
1644,4.02535169073515,4,10.875950656715467,14,1.9128685139307533,2,9,5,4,0,0.0,0.0,-2.471551032995865,0
1645,4.276666119016055,3,11.804265837674237,11,-0.4197715361175882,2,0,5,4,0,0.0,0.0,-1.6593939459242149,1
1646,3.5263605246161616,2,12.391572479579185,15,-0.030998194442864665,2,6,0,2,1,0.0,0.0,-0.0350797717809148,0
1647,3.4339872044851463,2,10.572726188044397,11,-0.4197715361175882,2,11,0,4,1,0.0,0.0,-0.0350797717809148,0
1648,3.58351893845611,2,11.689170262270553,9,1.135321830581306,2,3,0,4,1,0.0,0.0,1.1831558588265603,1
1649,4.0943445622221,2,11.873204904901073,0,-1.586091561141759,0,0,1,2,0,0.0,0.0,-0.0350797717809148,0
1650,2.995732273553991,2,12.686713251022281,15,-0.030998194442864665,4,5,3,4,1,0.0,0.0,-1.6593939459242149,0
1651,3.6109179126442243,4,11.820623377280892,6,-1.9748649028164826,2,2,0,4,1,0.0,0.0,-0.8472368588525648,0
1652,3.295836866004329,4,12.00267044512498,11,-0.4197715361175882,4,11,3,4,1,0.0,0.0,-0.0350797717809148,0
1653,3.5553480614894135,1,12.219630323462239,11,-0.4197715361175882,2,10,0,4,1,0.0,0.0,-0.0350797717809148,0
1654,3.7376696182833684,2,12.952457229472536,11,-0.4197715361175882,2,2,0,2,1,0.0,0.0,-0.0350797717809148,1
1655,3.8066624897703196,2,11.697561009095914,9,1.135321830581306,2,9,0,4,1,9.617470759403409,0.0,0.7770773152907352,1
1656,3.295836866004329,7,12.26339299070298,11,-0.4197715361175882,5,14,4,4,0,0.0,0.0,-0.0350797717809148,0
1657,3.871201010907891,2,12.200567520095682,11,-0.4197715361175882,2,2,0,4,1,0.0,0.0,0.6146458978764052,0
